filename, jobs, machines, algo, seed, exec_time, result, pop_size, xprob, mprob, wtype, mtype, max_time
./instances/50_20_23, 50, 20, gen, 261212, 5922, 619575, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 376731, 2008, 621379, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 376731, 3234, 621379, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 208318, 2014, 621379, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 208318, 3315, 621379, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 595806, 4139, 617159, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 595806, 3590, 621379, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 890376, 5670, 618318, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 890376, 3528, 621379, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 457022, 4804, 565781, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 457022, 8022, 561718, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 699138, 5229, 566833, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 699138, 11547, 561223, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 77568, 3975, 567686, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 77568, 8252, 564374, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 912897, 6321, 563292, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 912897, 7651, 561032, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 277408, 4228, 563668, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_24, 50, 20, gen, 277408, 16800, 558322, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 754743, 4958, 604131, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 754743, 7632, 599731, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 495123, 6016, 600632, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 495123, 11473, 599033, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 487106, 7177, 597222, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 487106, 9101, 598099, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 334714, 5782, 602180, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 334714, 7405, 599137, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 643145, 4645, 600216, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_25, 50, 20, gen, 643145, 7212, 597997, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 248033, 5296, 619172, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 248033, 11901, 609584, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 770791, 6160, 617311, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 770791, 9739, 610396, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 69816, 5452, 618403, 10, 0.99, 0.05, uni, tr, 100000
