id, jobs, machines, algo, lambda, dsize, max_time, step, time, res, plateau
1494531982701, 50, 20, iga, 2, 8, 1000000, 10200, 12646, 599664, 11497
1494531982701, 50, 20, iga, 2, 8, 1000000, 10400, 12859, 599664, 11710
1494531982701, 50, 20, iga, 2, 8, 1000000, 10600, 13075, 599664, 11926
1494531982701, 50, 20, iga, 2, 8, 1000000, 10800, 13295, 599664, 12146
1494531982701, 50, 20, iga, 2, 8, 1000000, 11000, 13514, 599664, 12365
1494531982701, 50, 20, iga, 2, 8, 1000000, 11200, 13729, 599664, 12580
1494531982701, 50, 20, iga, 2, 8, 1000000, 11400, 13951, 599664, 12802
1494531982701, 50, 20, iga, 2, 8, 1000000, 11600, 14162, 599664, 13013
1494531982701, 50, 20, iga, 2, 8, 1000000, 11800, 14459, 599664, 13310
1494531982701, 50, 20, iga, 2, 8, 1000000, 12000, 14695, 599664, 13546
1494531982701, 50, 20, iga, 2, 8, 1000000, 12200, 14906, 599664, 13757
1494531982701, 50, 20, iga, 2, 8, 1000000, 12400, 15278, 599664, 14129
1494531982701, 50, 20, iga, 2, 8, 1000000, 12600, 15655, 599664, 14506
1494531982701, 50, 20, iga, 2, 8, 1000000, 12800, 15878, 599664, 14729
1494531982701, 50, 20, iga, 2, 8, 1000000, 13000, 16120, 599664, 14971
1494531982701, 50, 20, iga, 2, 8, 1000000, 13200, 16438, 599664, 15289
1494531982701, 50, 20, iga, 2, 8, 1000000, 13400, 16645, 599664, 15496
1494531982701, 50, 20, iga, 2, 8, 1000000, 13600, 16851, 599664, 15702
1494531982701, 50, 20, iga, 2, 8, 1000000, 13800, 17061, 599664, 15912
1494531982701, 50, 20, iga, 2, 8, 1000000, 14000, 17277, 599664, 16128
1494531982701, 50, 20, iga, 2, 8, 1000000, 14200, 17487, 599664, 16338
1494531982701, 50, 20, iga, 2, 8, 1000000, 14400, 17692, 599664, 16543
1494531982701, 50, 20, iga, 2, 8, 1000000, 14600, 17909, 599664, 16760
1494531982701, 50, 20, iga, 2, 8, 1000000, 14800, 18118, 599664, 16969
1494531982701, 50, 20, iga, 2, 8, 1000000, 15000, 18330, 599664, 17181
1494531982701, 50, 20, iga, 2, 8, 1000000, 15200, 18540, 599664, 17391
1494531982701, 50, 20, iga, 2, 8, 1000000, 15400, 18754, 599664, 17605
1494531982701, 50, 20, iga, 2, 8, 1000000, 15600, 18969, 599664, 17820
1494531982701, 50, 20, iga, 2, 8, 1000000, 15800, 19173, 599664, 18024
1494531982701, 50, 20, iga, 2, 8, 1000000, 16000, 19388, 599664, 18239
1494531982701, 50, 20, iga, 2, 8, 1000000, 16200, 19600, 599664, 18451
1494531982701, 50, 20, iga, 2, 8, 1000000, 16400, 19822, 599664, 18673
1494531982701, 50, 20, iga, 2, 8, 1000000, 16600, 20040, 599664, 18891
1494531982701, 50, 20, iga, 2, 8, 1000000, 16800, 20259, 599664, 19110
1494531982701, 50, 20, iga, 2, 8, 1000000, 17000, 20464, 599664, 19315
1494531982701, 50, 20, iga, 2, 8, 1000000, 17200, 20677, 599664, 19528
